email,website,city,state,profession,phone,country
jan@thewagleygroup.com,http://www.thewagleygroup.com,Adrian,Michigan,"Estate Agent",15172656000,USA
jeff@therisingteam.com,http://therisingteam.com,Adrian,Michigan,"Estate Agent",15172646010,USA
info@buywithbuku.com,http://www.gratadomumrealty.com,Adrian,Michigan,"Estate Agent",15179204995,USA
antonelapartalis@howardhanna.com,https://howardhanna.com,Adrian,Michigan,"Estate Agent",15172634100,USA
kaseywhite@remax.net,http://www.kaseywhitehomes.com,Adrian,Michigan,"Property Consultant",15172154943,USA
tom@heartothehills.com,http://heartothehillsrealty.com,Adrian,Michigan,"Estate Agent",15174039013,USA
asimpkins@tc3net.com,http://youknowdoug.com,Adrian,Michigan,"Estate Agent",15176055284,USA
jeffrising@remax.net,http://www.lenaweecountyhomesforsale.com,Adrian,Michigan,"Commercial property estate agent",15176051286,USA
christopher.francis@raymondjames.com,http://www.raymondjames.com,Adrian,Michigan,"Investment service",13137993899,USA
gideon@gshrealestate.com,http://www.gshrealestate.com,Clawson,Michigan,"Property Consultant",12482688300,USA
leads@buyatthelake.com,http://www.buyatthelake.com,"Manitou Beach",Michigan,"Estate Agent",15175473340,USA
mgaggo@encorereis.com,http://www.encoreinvestmentrealestate.com,"Farmington Hills",Michigan,"Estate Agent",12487020280,USA
allan@drdanielsandson.com,http://www.reiawaynecounty.org,"Allen Park",Michigan,"Association or organisation",17349349091,USA
bobby.philips@thalhimer.com,https://www.ashleycapital.com,Romulus,Michigan,"Estate Agent",16472402996,USA
bronco@hayneshomes.com,http://www.hayneshomes.com,Monroe,Michigan,"Estate Agent",17342428484,USA
stacey@focusaz.com,https://www.us.jll.com,"Ann Arbor",Michigan,"Commercial property estate agent",17347693200,USA
nz@oxfordcompanies.com,http://www.oxfordcompanies.com,"Ann Arbor",Michigan,"Real Estate",17347476000,USA
reiteam@hestiarei.com,https://hestiarei.com,Saline,Michigan,"Real Estate Agents",18779303790,USA
jlovell@unionhomemortgage.com,http://www.legacysellsmi.com,Alma,Michigan,"Estate Agent",19894864663,USA
amabel.neely@century21.com,https://www.century21.com,Alma,Michigan,"Estate Agent",19894636085,USA
info@vrei.com,https://www.vrei.com,"Grand Rapids",Michigan,"Commercial Real Estate",16165883444,USA
sarah@sarahslawfirm.com,http://sarahslawfirm.com,Alma,Michigan,"Estate Planning Lawyer",19895672100,USA
ryan@geminicapitalmgt.com,http://www.geminicapitalmgt.com,Breckenridge,Michigan,"Property Developer",16168431350,USA
jrs@mdlbay.com,http://www.mdlbay.com,"Bay City",Michigan,"Estate Agent",19898951590,USA
susancarlson@grar.com,https://www.locationrealtymi.com,Hastings,Michigan,"Estate Agent",12699454091,USA
mengel@rpminv.com,https://www.rpminv.com,"Grand Rapids",Michigan,"Property Management",16164194578,USA
ethan.mcclure@lasalle.com,http://www.lasalle.com,Lansing,Michigan,"Investment service",15173234450,USA
rwmanager@monarchinvestment.com,https://monarchinvestment.com,"East Lansing",Michigan,"Property Management Company",15176572393,USA
info@valuept.com,http://www.valuept.com,"Grand Rapids",Michigan,"Apartment Letting Agency",16163636678,USA
chris@grandapps.com,https://www.virginsoilrealestate.com,"Grand Rapids",Michigan,"Commercial property estate agent",16164664178,USA
john@johnricerealtor.com,https://johnricerealtor.com,Caledonia,Michigan,"Estate Agent",16169514663,USA
stan@wolverinedevelopment.com,https://wolverinedevelopment.com,"East Lansing",Michigan,"Property Developer",15173378282,USA
chris.p@eyde.com,http://eyde.com,"East Lansing",Michigan,"Property management company",18004423933,USA
david@rentupm.com,https://www.rentupm.com,"Grand Rapids",Michigan,"Property Management",16169652300,USA
doug@adamsappraisalcompany.com,http://www.adamsappraisalcompany.com,"Grand Rapids",Michigan,"Property valuer",16169779500,USA
contact@glmco.us,https://www.glmco.us,"Grand Rapids",Michigan,"Apartment building",16168405173,USA
rmishra@acquirefs.com,https://www.acquirefinancialsolutions.com,"Grand Rapids",Michigan,"Life Insurance Agency",12694251211,USA
bradley@parklandgr.com,http://parklandgr.com,"Grand Rapids",Michigan,"Estate Agent",16169886469,USA
propertymanagement@accesspmgroup.com,https://www.accesspmgroup.com,"Grand Rapids",Michigan,"Property Management",16163019450,USA
info@primegr.com,https://www.primegr.com,"Grand Rapids",Michigan,"Commercial property estate agent",16169574733,USA
office@mid-land.com,http://www.mid-land.com,Midland,Michigan,"Real Estate Agents",19898399655,USA
melissa@tomwebb.com,http://www.tomwebb.com,Midland,Michigan,"Real Estate",19894920650,USA
rg@robertglennon.com,https://www.robertglennon.com,Lansing,Michigan,"Real Estate Agents",15176151021,USA
hello@movewithclarity.com,http://www.movewithclarity.com,"Grand Rapids",Michigan,"Estate Agent",16163637788,USA
info@lutzco.com,http://www.lutzinvestments.com,"Ann Arbor",Michigan,"Estate Agent",12485792525,USA
lisa@promanas.com,https://promanas.com,"Ann Arbor",Michigan,"Property Investment",17344779400,USA
cbaldridge@metrosold.com,http://www.investinginmichigan.com,"Ann Arbor",Michigan,"Investment service",17343838100,USA
info@eladott.com,http://www.eladott.com,"Ann Arbor",Michigan,"Property management company",17346806727,USA
info@trilliumrealtors.com,http://trilliumrealtors.com,"Ann Arbor",Michigan,"Estate Agent",17343023011,USA
edsouza@laurelsales.com,https://hbihotels.com,"Ann Arbor",Michigan,"Estate Agent",17347690937,USA
jramirez@realestateone.com,https://jramirez.realestateone.com,"Ann Arbor",Michigan,"Estate Agent",17342600900,USA
info@swishercommercial.com,http://www.swishercommercial.com,"Ann Arbor",Michigan,"Commercial property estate agent",17346630501,USA
jchen@cheninvestmentproperty.com,https://cheninvestmentproperty.com,"Ann Arbor",Michigan,"Estate Agent",12485293372,USA
tyler@jpcommercialre.com,http://www.jpcommercialre.com,"Ann Arbor",Michigan,"Commercial property estate agent",17349948800,USA
stewartcommercialgroup@svn.com,http://svna2.com,"Ann Arbor",Michigan,"Commercial property estate agent",17345850995,USA
matt@isellannarbor.com,http://www.isellannarbor.com,"Ann Arbor",Michigan,"Estate Agent",17349994187,USA
info@michcomrealty.com,https://www.michcomrealty.com,"Ann Arbor",Michigan,"Commercial property estate agent",17346625500,USA
bartonbrook@me.com,http://www.bartonbrook.com,"Ann Arbor",Michigan,"Estate Agent",17346655620,USA
tom@re4sale.net,http://www.therealtytour.com,"Ann Arbor",Michigan,"Estate Agent",17349960000,USA
andy@piperpartners.com,https://www.piperpartners.com,"Ann Arbor",Michigan,"Estate Agent",17348459700,USA
commercialspace@mckinley.com,https://www.mckinley.com,"Ann Arbor",Michigan,"Estate Agent",17347698520,USA
campusview@cabrioproperties.com,https://cabrioproperties.com,"Ann Arbor",Michigan,"Property management company",17349947374,USA
drew@jkellerproperties.com,http://www.jkellerproperties.com,"Ann Arbor",Michigan,"Estate Agent",17343698239,USA
jparon@earthlink.net,http://www.oppenheimerproperties.com,"Ann Arbor",Michigan,"Estate Agent",17349955575,USA
cmb@annarborapartments.net,https://annarborapartments.net,"Ann Arbor",Michigan,"Property management company",17347419300,USA
mark@crecrealtors.com,http://casablancarealestatecompany.com,"Ann Arbor",Michigan,"Estate Agent",17342221010,USA
ryan@tothteamnetwork.com,https://www.poweredbyinfinity.com,"Ann Arbor",Michigan,"Estate Agent",17346690337,USA
francesco.decamilli@colliers.com,https://www2.colliers.com,"Ann Arbor",Michigan,"Commercial property estate agent",17349943100,USA
annarbor@providentmichigan.com,http://www.providentmichigan.com,"Ann Arbor",Michigan,"Property management company",17343696117,USA
caitlinwatkins@realestateone.com,https://www.realestateone.com,"Ann Arbor",Michigan,"Estate Agent",17346628600,USA
pmsi@pmsiproperties.com,http://www.pmsiproperties.com,"Ann Arbor",Michigan,"Property management company",17346655552,USA
jag@goetzitsold.com,http://www.goetzitsold.com,"Ann Arbor",Michigan,"Estate Agent",17347307650,USA
info@mavd.com,http://www.mavd.com,"Ann Arbor",Michigan,"Property Developer",17349306700,USA
ikl@imranlateef.com,http://iklrealestate.com,"Ann Arbor",Michigan,"Property Developer",17349269444,USA
