email,company,website,city,state,profession
sftaxes1@gmail.com,"PatelMihai Accounting & Tax Services LLC",http://stressfreetaxservices.com,Cromwell,Connecticut,Accountant
rdcpa@hotmail.com,"DAgostino & Mazzone",http://www.dagostinoandmazzone.com,"Rocky Hill",Connecticut,Accountant
raqcpa@aol.com,"Richard A. Quinn C.P.A.",http://www.raqcpa.com,Stratford,Connecticut,"Tax preparation service"
smartgroupmkt@gmail.com,"Smart Tax Services",http://www.rohuer.com,Bridgeport,Connecticut,"Tax Advisor"
thetaxofficellc@yahoo.com,"CMW Tax Services - The Tax Office LLC",http://www.thetaxofficellc.com,Bristol,Connecticut,"Tax preparation service"
johnkennedycpa@yahoo.com,"John A. Kennedy Jr. CPA LLC",http://jakhomepage.blogspot.com,Plantsville,Connecticut,Accountant
leoridercpa@aol.com,"Casasanta & Associates",http://leoridercpa.com,Newington,Connecticut,Accountant
kurtredleg@aol.com,"Miller Kurt G CPA",http://www.kgmcpamst.com,Brookfield,Connecticut,Accountant
brad.mckay1@hotmail.com,"Taylor McKay CPA",http://www.taylor-mckay.com,"New Canaan",Connecticut,"Tax preparation service"
tlhtaxpro@gmail.com,"Accu-Rite Tax Service LLC",http://www.accuritetax.com,"East Hartford",Connecticut,"Tax preparation service"
hartfordtowtrucks@gmail.com,"Katz & Co PC",http://www.towtruckshartford.com,"West Hartford",Connecticut,Accountant
cpajpm@aol.com,"J. Preston Merritt",http://cpajpm.com,Trumbull,Connecticut,"Chartered accountant"
knightrizz-3rd@yahoo.com,"Financial Advisory Services",http://financialplanninginstituteofamerica.org,Stratford,Connecticut,"Tax preparation service"
tpanorwich@yahoo.com,"Taxpayers Assistance",http://www.tpanorwich.com,Norwich,Connecticut,"Tax preparation"
jmscpa82056@hotmail.com,"Small Jay CPA",http://www.jsmallcpa.com,Bozrah,Connecticut,"Tax preparation service"
igdcpa@aol.com,"Igdalsky & Company CPA",http://www.igdalskycpa.com,Manchester,Connecticut,Accountant
saugatucktaxgroup@gmail.com,"Saugatuck Tax Group Inc",http://www.saugatucktax.com,Westport,Connecticut,"Tax preparation service"
jeremypthompson@gmail.com,"jennifer hack accounting",http://www.jenhack.com,Weston,Connecticut,Accountant
udayraycpa@aol.com,"UDAY S.RAYMBACPA",http://udayraycpa.com,Weston,Connecticut,Accountant
