email,website,city,state,profession,phone,country
amber@grayrealestateok.com,http://www.grayrealestateok.com,Ada,Oklahoma,"Estate Agent",15805592138,USA
joshua@spiritrealtygroup.com,http://www.spiritrealtygroup.com,Ada,Oklahoma,"Estate Agent",15803997881,USA
loretta@homeplace.pro,http://homeplace.pro,Ada,Oklahoma,"Estate Agent",15803324663,USA
jwoolman@mcgrawok.com,http://mcgrawrealtors.com,Ada,Oklahoma,"Estate Agent",15804365588,USA
kenneth@okrealestate.com,http://www.okrealestate.com,Ada,Oklahoma,"Estate Agent",15802796499,USA
mtrealestate@cableone.net,http://www.maryterry.com,Ada,Oklahoma,"Estate Agent",15803328933,USA
info@margaretbarton.com,http://www.margaretbarton.com,Ada,Oklahoma,"Property Consultant",15804361800,USA
brian@580realty.com,https://texoma-homes-for-sale.business.site,Durant,Oklahoma,"Estate Agent",15808777653,USA
yow_prodesk@homedepot.com,https://www.okcreia.com,"Oklahoma City",Oklahoma,Consultant,14052535330,USA
hello@table.investments,https://table.investments,"Oklahoma City",Oklahoma,"Property Investment",14055319850,USA
info@ipmproperties.com,https://www.ipmproperties.com,Norman,Oklahoma,"Property management company",14053297143,USA
info@vreteam.com,http://joepryor.com,"Oklahoma City",Oklahoma,"Property Consultant",14055902135,USA
memberservices@legalshield.com,https://www.legalshield.com,Ada,Oklahoma,"Legal services",18006547757,USA
rachel@humphreyscapital.com,http://www.humphreyscapital.com,"Oklahoma City",Oklahoma,"Investment company",14052281000,USA
jody.mckibben@marcusmillichap.com,https://www.marcusmillichap.com,"Oklahoma City",Oklahoma,"Commercial property estate agent",14054468238,USA
info@squaredealcapital.com,http://squaredealcapital.com,"Oklahoma City",Oklahoma,"Property management company",14052564200,USA
emarquis@kw.com,http://www.kw.com,Ardmore,Oklahoma,"Estate Agent",15803197425,USA
kannon@activerealestateok.com,http://www.activerealestateok.com,Madill,Oklahoma,"Estate Agent",15807955368,USA
lora.davis@encompasshealth.com,http://www.encompasshealth.com,Ada,Oklahoma,"Home Care Service",15804360551,USA
becky.garcia@newwestern.com,https://www.newwestern.com,"Oklahoma City",Oklahoma,"Estate Agent",14054513869,USA
karyn@keyrealtyokc.com,http://keyrealtyokc.com,"Oklahoma City",Oklahoma,"Estate Agent",14056056445,USA
edriscoll@mcgrawcp.com,http://www.mcgrawcp.com,"Oklahoma City",Oklahoma,"Commercial property estate agent",14053484422,USA
amber.belyeu@remax.net,https://www.remax-kinectrealty-shawnee-ok.com,Shawnee,Oklahoma,"Estate Agent",14053954697,USA
elona.dynov@redfin.com,http://www.redfin.com,"Oklahoma City",Oklahoma,"Estate Agent",14056799705,USA
jeremy@forakercompany.com,http://forakercompany.com,"Oklahoma City",Oklahoma,"Estate Agent",14057530016,USA
rick@trinityrealtygroup.com,http://taylorgroupok.com,Antlers,Oklahoma,"Estate Agent",15802711178,USA
info@keyrenteroklahomacity.com,https://keyrenteroklahomacity.com,"Oklahoma City",Oklahoma,"Property management company",14054547000,USA
scott@nicehome4u.com,https://www.yourokcpropertymanager.com,"Oklahoma City",Oklahoma,"Property management company",14052325800,USA
patricia.shaffer@coldwellbanker.com,https://www.coldwellbanker.com,Norman,Oklahoma,"Estate Agent",14053669600,USA
susan@maricalbrothers.com,http://www.maricalbrothers.com,Ada,Oklahoma,"Real Estate",15803205589,USA
homevestors@homevestors.com,https://www.webuyuglyhouses.com,"Oklahoma  City",Oklahoma,"Real Estate Services",14054631537,USA
hoco.ent@sbcglobal.net,http://www.hocorealty.net,Edmond,Oklahoma,"Real Estate Agents",14058446016,USA
info@orendainvestments.com,http://www.orendainvestments.com,Altus,Oklahoma,"Property Investment",14053457090,USA
emory@altusliving.com,http://www.altusliving.com,Altus,Oklahoma,"Estate Agent",14055093894,USA
tasha.knight@exprealty.com,http://www.tashaknight.com,Altus,Oklahoma,"Estate Agent",15804821020,USA
ltewksbury@homesnap.com,https://www.homesnap.com,Altus,Oklahoma,"Estate Agent",19372709490,USA
ejohnson@bbcgrp.com,https://www.altusafbhomes.com,Altus,Oklahoma,"Housing Development",15803794002,USA
sheryl@sherylhomesinc.com,http://www.sherylhomesinc.com,Altus,Oklahoma,"Home builder",15804770124,USA
chall@insightbrokers.com,https://insightbrokers.com,Lawton,Oklahoma,"Commercial property estate agent",15803536100,USA
aleta@kohlrus.com,http://kohlrus.com,Alva,Oklahoma,"Estate Agent",15803274007,USA
dgoll@deangollauction.com,http://deangollauction.com,Alva,Oklahoma,"Estate Agent",15803278217,USA
cbuford@bufordresources.com,http://www.coffeyreauction.com,Anadarko,Oklahoma,"Estate Agent",14052472300,USA
karla@puravidarealtygroup.com,http://www.puravidarealtygroup.com,Anadarko,Oklahoma,"Estate Agent",50660936960,USA
info@rjh-realty.com,http://www.rjh-realty.com,Norman,Oklahoma,"Estate Agent",14053644801,USA
dan@romriellinvest.com,http://romriellinvest.com,"Oklahoma City",Oklahoma,"Estate Agent",14052270815,USA
jake@oklahomapropertyinvestors.com,http://www.oklahomapropertyinvestors.com,"Oklahoma City",Oklahoma,"Estate Agent",14058434778,USA
brent@thebrowngroupok.com,https://thebrowngroupok.com,"Oklahoma City",Oklahoma,"Property management company",14056071311,USA
property2@laforgeproperties.com,http://www.aceinvestments.com,Chickasha,Oklahoma,"Property Developer",14052223050,USA
info@sequoyahpropertybllc.com,http://sequoyahpropertybllc.com,"Oklahoma City",Oklahoma,"Estate Agent",14055944232,USA
support@exitstrategyinvest.com,https://www.exitstrategyinvest.com,Moore,Oklahoma,Consultant,14056983948,USA
agrieb@soonercityproperties.com,http://www.soonercityproperties.com,"Oklahoma City",Oklahoma,"Estate Agent",14052564696,USA
april@dillardgroup.com,http://www.dillardgroup.com,Norman,Oklahoma,"Investment service",14053667707,USA
