email,company,website,city,state,profession
eric@arkadelphiacpa.com,"ECHOLS THOMPSON & KNEEBONE LTD.",http://arkadelphiacpa.com,Arkadelphia,Arkansas,"Chartered accountant"
lurene@fandlcpa.com,"F&L Tax Service PLLC",http://www.fandlcpa.com,Glenwood,Arkansas,"Accounting firm"
christina@hsjwck.com,"Jordan Woosley Crone & Keaton Ltd",http://www.jwck.com,"Hot Springs National Park",Arkansas,"Accounting firm"
zjones@ylcompany.com,"Yoakum Lovell & Company",http://www.ylcompany.com,Benton,Arkansas,Accountant
cdowd@dowdandcompanycpas.com,"Dowd & Company CPAs",http://dowdandcompanycpas.com,Hope,Arkansas,"Chartered accountant"
info@millercocpas.net,"Miller & Company",http://www.millercocpas.net,"Little Rock",Arkansas,"Chartered accountant"
cassandra@forbesanassociates.com,"Forbes & Associates: Tax & Accounting Services",http://www.forbesanassociates.com,"Little Rock",Arkansas,"Tax preparation service"
ironmt@iocc.com,"Berry Law & Accounting",http://iocc.com,Arkadelphia,Arkansas,Accountants
debbie@debbiebrowncpa.com,"Debbie Brown CPA PA",http://debbiebrowncpa.com,Russellville,Arkansas,"Chartered accountant"
info@zachwojtekcpa.com,"Zach Wojtek CPA Inc",http://www.zachwojtekcpa.com,Russellville,Arkansas,"Chartered accountant"
wajcpa@suddenlink.net,"Rose Winfred B CPA",http://www.jrlcpas.com,Russellville,Arkansas,"Tax preparation service"
info@kentdollarcpa.com,"Kent Dollar & Co",http://kentdollarcpa.com,Russellville,Arkansas,Accountant
daniel@shoptaw-labahn.com,"Shoptaw Labahn & Co PA",http://www.shoptaw-labahn.com,Russellville,Arkansas,Accountant
info@tcoa.net,"Tax Centers of America",http://www.taxcentersofamerica.com,"White Hall",Arkansas,"Tax preparation service"
karen.rossmaier@kjglcpa.com,"King Jacobs & Lorfing: Lorfing CPAs",http://www.kjglcpa.com,Clarksville,Arkansas,Accountant
diane.malison@raymondjames.com,"Raymond James & Associates",http://www.raymondjames.com,Russellville,Arkansas,"Investment service"
james929@me.com,"Smith Evans LLP",http://www.smithevansllp.com,Searcy,Arkansas,"Accounting firm"
jwitt.mayor@dardanelle.com,"Dardanelle City Hall",http://www.dardanelle.com,Dardanelle,Arkansas,"City Tax Office"
office@magnesscpa.com,"Pamela A Magness CPA PA",http://www.magnesscpa.com,Russellville,Arkansas,"Chartered accountant"
anita@amizecpa.com,"Anita K Mize CPA",http://www.amizecpa.com,Conway,Arkansas,"Chartered accountant"
michelle_p@conwaycorp.net,"Michelle M Phillips CPA",http://michellemphillipscpa.com,Conway,Arkansas,Accountant
allen@allenphargiscpa.com,"Allen Hargis CPA",http://www.hargisandstevens.com,"Hot Springs Village",Arkansas,"Tax preparation service"
info@fairandcompany.com,"Fair & Company Cpa's PLLC",http://www.fairandcompany.com,Clinton,Arkansas,"Chartered accountant"
