email,company,website,city,state,profession
brooksidedental@sbcglobal.net,"Brookside Dental Center",http://brooksidedentalcenter.com,"Kansas City",Missouri,"Dental clinic"
mykidsdentistnorthland@smilegeneration.com,"My Kids Dentist & Orthodontics",https://www.mykidsdentistnorthland.com,"Kansas City",Missouri,"Paediatric Dentist"
records@shoalcreeksmiles.com,"Shoal Creek Pediatric Dentistry",http://www.shoalcreeksmiles.com,"Kansas City",Missouri,"Paediatric Dentist"
kellie@teamsmile.org,"TeamSmile Dental Outreach",http://teamsmile.org,"Kansas City",Missouri,"Dental clinic"
kansascity1@mykidsdentistonline.com,"My Kids Dentist and Orthodontics",https://www.mykidsdentistmadison.com,"Kansas City",Missouri,"Paediatric Dentist"
tdiehl@marxdental.com,"Marx Family Dental",https://marxdental.com,Gladstone,Missouri,"Dental clinic"
ins@personalcaredental.com,"Personal Care Dental Group LLC",https://personalcaredental.com,Raytown,Missouri,"Dental clinic"
warnett@me.com,"Eastland Family Dental",https://www.eastlandfamilydental.com,Independence,Missouri,"Dental clinic"
drdavid@emergencydentist247.com,"Emergency Dentist Kansas City",https://www.emergencydentist247.com,"Kansas City",Missouri,"Emergency dental service"
mykidsdentisttiffanysprings@smilegeneration.com,"My Kids Dentist and Orthodontics",https://www.mykidsdentisttiffanysprings.com,"Kansas City",Missouri,"Paediatric Dentist"
tteegarten@careswellanderson.com,"Careswell Holli W DDS",http://www.smilels.com,"Lees Summit",Missouri,"Cosmetic dentist"
smile@mykidsdentistbluesprings.com,"My Kids Dentist and Orthodontics",https://www.mykidsdentistbluesprings.com,"Blue Springs",Missouri,"Paediatric Dentist"
hillsfamilydental@mb2dental.com,"Hills Family Dental",http://hillsfamilydental.com,"Platte City",Missouri,"Dental clinic"
herniacenter@tmcmed.org,"Truman Medical Center Oral Surgery",http://universityhealthkc.org,"Kansas City",Missouri,"Oral surgeon"
ingridk@facialsurgerygroup.com,"Facial Surgery Group",http://bestoralsurgerykc.com,"Kansas City",Missouri,"Oral surgeon"
sgelber@healthlinks.net,"Servicio Dental 24 Horas Kansas City",https://healthlinks.net,"Kansas City",Missouri,"Emergency dental service"
rwright@aapd.org,"Kurt A Aarons DDS",http://www.aapd.org,"Kansas City",Missouri,"Pediatric Dentists"
