email,company,website,city,state,profession
shellocktax@comcast.net,"CAMP AND SHELLOCK CPA FIRM",http://www.shellocktax.com,Linwood,"New Jersey",Accountant
juddmccpa@comcast.net,"McLaughlin & Company LLC",http://mclaughlin-cpa.com,Linwood,"New Jersey",Accountant
nad_cpa@msn.com,"Droboniku Nicholas A CPA",http://nickthecpa.com,Northfield,"New Jersey","Tax preparation service"
joselitotaxservice@gmail.com,"Bononcini Joseph D CPA",http://joselitotaxservice.com,Linwood,"New Jersey",Accountant
wesomebookkeeping@hotmail.com,"Awesome Bookkeeping LLC",http://www.awesome-bookkeeping.com,Bayonne,"New Jersey","Bookkeeping service"
gmultiservicesnj@gmail.com,"RG Multiservices",http://rgmultiservicesllc.com,Elizabeth,"New Jersey","Tax Services"
tdelson@aol.com,"Delson Associates",http://www.delsonassociates.com,Bloomfield,"New Jersey","Tax preparation service"
djtaxsvc@gmail.com,"D&J Accounting-Tax Services",http://djaccounting.tax,Clifton,"New Jersey",Accountant
rkarpowiczcpa@aol.com,"Xlnt Payroll Inc.",http://www.rakarpowiczcpa.com,Nutley,"New Jersey","Tax preparation service"
primetaxrefunds@gmail.com,"Prime Refunds",http://www.primetaxrefunds.com,Belleville,"New Jersey","Tax preparation service"
csturckecpa@gmail.com,"Sturcke & Associates",http://sturckecpa.com,"Upper Montclair","New Jersey",Accountant
balitwinka@gmail.com,"Litwinka & Company",http://www.litwinka.com,Verona,"New Jersey","Chartered accountant"
wkeephart@aol.com,"William J. Keephart CPA",http://www.wjkcpa.com,Lawrenceville,"New Jersey","Tax preparation service"
dmorriscpa@gmail.com,"David R Morris CPA LLC",http://www.davidmorriscpa.com,Warren,"New Jersey",Accountant
gthakurcpa1@gmail.com,"Gokul Thakur CPA LLC",http://www.gokulthakur.com,Edison,"New Jersey",Accountant
tonytaxes@comcast.net,"Anthony J. Mira",http://tonytaxes.com,Collingswood,"New Jersey",Accountant
eileentcoyne@gmail.com,"eileen t coyne",http://www.eileencoyneaccountant.com,"Mt Ephraim","New Jersey",Accountant
efiletaxservicescloud@gmail.com,"Elwood Jr Arthur CPA",http://www.efiletaxservice.net,"Cherry Hill","New Jersey",Accountant
evergreentaxservices@gmail.com,"EverGreen Tax Services",http://www.evergreentaxservices.com,Clifton,"New Jersey","Tax preparation service"
teletaxexpress1@gmail.com,"Tele Tax Express Inc",http://teletaxexpress.net,Passaic,"New Jersey","Tax preparation service"
acartwrightcpa@gmail.com,"Andrea A. Cartwright CPA",http://www.acartwrightcpa.com,Rutherford,"New Jersey","Chartered accountant"
mahajancpa@gmail.com,"Jay Mahajan CPA MBA Mahajan & COMPANY",http://www.jaymahajancpa.com,"Saddle Brook","New Jersey",Accountant
araromicpa@gmail.com,"Araromi LLC",http://www.shayecpa.com,Union,"New Jersey",Accountant
m.simmons-williams@yahoo.com,"Mas Bookkeeping & Tax Services",http://masbookkeepingandtaxes.com,"South Orange","New Jersey",Accountant
ylucyc@gmail.com,"Professional Bookkeeping & Tax Service LLC",http://www.pbtaxservicellc.com,Edison,"New Jersey",Accountant
anthony.chen.cpa@hotmail.com,"Anthony Chen CPA PLLC",http://www.cpachen.com,Edison,"New Jersey",Accountant
robertcrystal33@yahoo.com,"Nahum Robert CPA",http://www.crystalcpa.com,"Highland Park","New Jersey",Accountant
fiolektax@aol.com,"Fiolek Tax & Financial",http://www.fiolektax.com,Edison,"New Jersey","Tax preparation service"
trivedicpa@gmail.com,"Kumar B Trivedi CPA LLC",http://www.kumarbtrivedicpa.com,Parlin,"New Jersey",Accountant
gregorytax@comcast.net,"Carl A Marczak PC CPA",http://gregorytaxservice.com,"East Brunswick","New Jersey","Chartered accountant"
casazzaurtax@gmail.com,"Casazza & Ur",http://casazzaandur.com,Woodbridge,"New Jersey",Accountant
acfsllc@gmail.com,"ACFS LLC Accounting Consulting & Financial Services",http://www.acfsllc.com,Edgewater,"New Jersey",Accountant
njtax1@comcast.net,"Hniedziejko & Associates LLC",http://www.njtax1.com,Turnersville,"New Jersey",Accountant
sesnjcpa@yahoo.com,"Spaar Accounting & Tax Service LLC",http://www.spaarllc.com,Sicklerville,"New Jersey",Accountant
stevenlawlorcpa@gmail.com,"Steven J Lawlor CPA",http://www.stevenlawlorcpa.com,Hackensack,"New Jersey",Accountant
pilotscpa@gmail.com,"The Pilots CPA Pilot Tax Returns",http://www.thepilotscpa.com,Paramus,"New Jersey","Tax preparation service"
cmforbusiness@yahoo.com,"CM Business Solutions LLC",http://cmforbusiness.com,Maywood,"New Jersey","Bookkeeping service"
cvassociates1@gmail.com,"Christo Vardakis",http://www.vardakistax.com,"​ ​ Hackensack","New Jersey",Accountant
johncpickingjr@icloud.com,"Haddonfield Tax Service",http://www.haddonfieldtaxservice.com,Haddonfield,"New Jersey","Tax preparation service"
timtax2@comcast.net,"Timothy J Nardello LLC",http://tjnllc.com,"Voorhees Township","New Jersey","Chartered accountant"
schorrrosenbergmail@yahoo.com,"Schorr Rosenberg Accounting Services PC",http://schorrrosenbergcpa.com,Gibbsboro,"New Jersey",Accountant
aservices17@gmail.com,"A1 Financial Services",http://aservices17.com,Newark,"New Jersey","Accounting firm"
actaxsvc@aol.com,"A C Accounting Service LLC",http://www.njnewjerseytax.com,Union,"New Jersey","Tax preparation service"
kitarod@aol.com,"Alpha Accounting",http://www.mdkbookkeeping.com,"Jersey City","New Jersey","Tax preparation service"
savingtax@hotmail.com,"Everest Associates",http://www.taxinn.com,"Jersey City","New Jersey","Tax preparation service"
sioninsllc@gmail.com,"Ricardo Financial Services",http://ricardofinancials.com,"Jersey City","New Jersey","Financial Advisor"
emilyicpa@aol.com,"Emily Ingram CPA",http://www.emilyingramcpa.com,"Jackson Township","New Jersey",Accountant
jim.p.boyle@gmail.com,"Accounting & Bookkeeping Consulting Services LLC",http://www.boylebookkeeping.com,"Jackson Township","New Jersey","Tax preparation service"
mdetlet@yahoo.com,"Detlet Michael F CPA",http://www.detletcpa.com,"New Providence","New Jersey","Tax preparation service"
davesgaragecleaning@gmail.com,"Levine Steven L CPA",http://www.davesgaragecleaning.com,Livingston,"New Jersey",Accountant
jphellercpa@comcast.net,"Jeffrey Heller & Associates",http://jphellercpa.com,"Florham Park","New Jersey",Accountant
payprosinc@aol.com,"Pay Pros Inc.",http://www.payprosofsouthjersey.com,Millville,"New Jersey","Tax preparation service"
taxes4u@outlook.com,"L & M Mobil Tax Services",http://www.lmtaxservice.com,Vineland,"New Jersey","Tax preparation service"
lakesidebkkg@yahoo.com,"Lakeside Bookkeeping LLC",http://www.lakesidebookkeeping.com,Verona,"New Jersey","Bookkeeping service"
safeer@comcast.net,"Barry J. Safeer CPA",http://barryjsafeercpa.com,"East Brunswick","New Jersey","Chartered accountant"
samycpa@gmail.com,"Samy CPA LLC",http://samycpa.com,"North Brunswick Township","New Jersey","Accounting firm"
sendpatelpatel@gmail.com,"Patel and Patel Group",http://www.desicpa.com,Somerset,"New Jersey","Tax preparation service"
blockercpaoffice@gmail.com,"Abruzzo & Blocker",http://www.robertblockercpa.com,"Morris Plains","New Jersey",Accountant
mrjordancpa@outlook.com,"Michael R Jordan CPA LLC",http://www.michaelrjordancpallc.com,"North Haledon","New Jersey",Accountant
ppfsllc@yahoo.com,"Prospect Park Financial & Income Tax Service",http://ppfstax.com,"Prospect Park","New Jersey","Financial Advisor"
rrubens662@aol.com,"Robert Rubenstein CPA",http://robertrubensteincpa.com,"Fair Lawn","New Jersey",Accountant
susangamboa6@gmail.com,"I Am Income Tax",http://iamincometax.com,"Fort Lee","New Jersey",Accountants
jc.accountant@yahoo.com,"JC ACCOUNTING SERVICES",http://jc-accounting-services.com,Carteret,"New Jersey",Accountant
merrillmartincpa@gmail.com,"Merrill J. Martin CPA LLC",http://www.merrillmartincpa.com,"Midland Park","New Jersey",Accountant
dgbookkeepingandpayroll@gmail.com,"gary konecky",http://www.garythecpa.com,"Fair Lawn","New Jersey",Accountant
alpeshcpa@gmail.com,"ALPESH PATEL CPA",http://www.apatelcpa.com,Fairfield,"New Jersey","Chartered accountant"
janehulse@gmail.com,"Hulse & Associates PC",http://www.hulseassoc.com,Fairfield,"New Jersey","Financial Advisor"
acctaxgroup@gmail.com,"Accountax Group",http://accountaxgroup.com,Trenton,"New Jersey","Tax preparation service"
rcsadvanced@comcast.net,"RCS Advaned Accounting & Payroll Service LLC",http://www.rcsadvanced.com,Hammonton,"New Jersey","Bookkeeping service"
mactaxnj@gmail.com,"2021 MacTax & Accounting LLC",http://mactaxnj.com,"West New York","New Jersey","Accounting firm"
