email,company,website,city,state,profession
vermont@99smile.net,"Green Mountain Pediatric Dentistry",http://gmpediatricdentistry.com,"South Burlington",Vermont,"Paediatric Dentist"
grinners@smiledirectclub.com,"Smile Direct Club",https://smiledirectclub.com,Williston,Vermont,"Teeth Whitening"
marge@affiliatedassoc.com,"Affiliated Associates",https://affiliatedassoc.com,"Essex Junction",Vermont,"Insurance agency"
philanthropy@nedelta.com,"Delta Dental Plan of Vt",http://www.northeastdeltadental.com,Burlington,Vermont,"General Dentistry"
vtorofacialpain@vopapc.com,"Crandall Jeffrey A",http://vttmj.com,"South Burlington",Vermont,"General Dentistry"
jgoodrich@northfield.vt.us,"Northfield Elite Dental",http://www.northfield-vt.gov,Northfield,Vermont,"General Dentistry"
jed@sunsetvalleydental.com,"Implant Dentistry Dental Implant Training",http://www.implantededucation.com,Woodstock,Vermont,"Dental implants periodontist"
rutland@odisurgery.com,"Oral & Dental Implant Surgery",http://www.odisurgery.com,Rutland,Vermont,"Oral surgeon"
smiles@springfieldorthodontics.com,"Springfield Orthodontics",http://www.springfieldorthodontics.com,Springfield,Vermont,"Dental clinic"
kristi.cross@svhealthcare.org,"SVMC Dentistry",https://svhealthcare.org,Bennington,Vermont,"Dental clinic"
shaftsburydentalcenter@greenmountaindentist.com,"Shaftsbury Dental Center",https://www.shaftsburydentalcenter.com,Shaftsbury,Vermont,"Cosmetic dentist"
alambert@therichardsgrp.com,"The Richards Group",https://therichardsgrp.com,Wilmington,Vermont,"Insurance agency"
tonir@northpointins.com,"North Point Insurance Agency",https://www.northpointins.com,"St Albans City",Vermont,"Insurance agency"
deb.schachter@adviserfocus.com,"Scott Ede - Mutual of Omaha",http://agents.mutualofomaha.com,Fairfax,Vermont,"Insurance agency"
annfax@massmutual.com,"Mass Mutual Financial Group",https://www.massmutual.com,Barre,Vermont,"Insurance agency"
westways@aaa-calif.com,"AAA Montpelier Insurance and Member Services",https://www.ace.aaa.com,Montpelier,Vermont,"Insurance agency"
jfarris@bellowsnichols.com,"Bellows-Nichols Agency",http://bellowsnichols.com,Middlebury,Vermont,"Insurance agency"
jgibbs@taylor-palmeragency.com,"Taylor-Palmer Agency",https://www.paigeandcampbell.com,Bradford,Vermont,"Insurance agency"
jackie@berwickagency.com,"Berwick Agency Inc",https://berwickagency.com,Peacham,Vermont,"Insurance agency"
