email,company,website,city,state,profession
crimestoppers@siouxfalls.org,"Falls Community Health",https://siouxfalls.org,"Sioux Falls","South Dakota","Dental clinic"
daryl.byrd@affordabledentures.com,"Affordable Dentures & Implants",https://www.affordabledentures.com,"Sioux Falls","South Dakota","Denture Care Centre"
choppers@midconetwork.com,"Larson Dental Lab",http://www.larsondentallab.net,"Sioux Falls","South Dakota","Dental implants periodontist"
hsp@siouxlandoralsurgery.com,"Siouxland Oral & Maxillofacial Surgery",https://www.siouxlandoralsurgery.com,"Sioux Falls","South Dakota","Oral surgeon"
todaysfamilydentistrysd@alliancecom.net,"Todays Family Dentistry",https://todaysfamilydentistrysd.com,Brandon,"South Dakota","Dental clinic"
hartdentcln@goldenwest.net,"Hartford Dental Clinic",http://hartforddentalclinic.com,Hartford,"South Dakota","Dental clinic"
sgelber@healthlinks.net,"Sioux Falls Emergency Dental",https://healthlinks.net,"Sioux Falls","South Dakota","Emergency dental service"
oscar@insconnection.com,"Aspen Dental",http://insconnection.com,"Sioux Falls","South Dakota","Insurance agency"
reviews@smiledirectclub.com,"Smile Direct Club",https://smiledirectclub.com,"Sioux Falls","South Dakota","Teeth Whitening"
justin@justinmoodydds.com,"The Dental Implant Center",http://www.the-dentalimplantcenter.com,"Rapid City","South Dakota","General Dentistry"
drjackson@bellefourchedentist.com,"Jackson Dental",https://www.jacksondentalclinic.com,"Belle Fourche","South Dakota","Dental clinic"
referrals@williamsoms.com,"Dr. Gregory P. Williams DDS",https://www.williamsoms.com,"Rapid City","South Dakota","Oral surgeon"
ron.abbenne@assurant.com,Assurant,http://www.assurant.com,"Rapid City","South Dakota","Insurance agency"
patrick.ofobi@american-national.com,"Ryan Dolly",https://mlagents.americannational.com,"Rapid City","South Dakota","Insurance agency"
swashington@aflac.com,"Aflac-Rusty & Patti Molstad",http://aflac.com,"Rapid City","South Dakota","Insurance agency"
bcarver@carverinsurance.com,"Carver Insurance",https://www.carverinsurance.com,"Rapid City","South Dakota","Insurance agency"
carrie@aberdeensmiles.com,"Aberdeen Smiles",https://aberdeensmiles.com,Aberdeen,"South Dakota","Dental clinic"
drjoe@nvc.net,"Joseph F. Rigg DDS",https://www.josephriggdds.com,Aberdeen,"South Dakota","Cosmetic dentist"
drfarah@smilesf.com,"Carl M. Kimbler MD DMD",https://weence.com,Aberdeen,"South Dakota","Oral surgeon"
siu@aflac.com,Aflac,http://local.aflac.com,Aberdeen,"South Dakota","Insurance agency"
openwide@brookings.net,"Brookings Dental Clinic",http://brookingsdentalclinic.com,Brookings,"South Dakota","Dental clinic"
travis@bjordahldentalcare.com,"Bjordahl Dental Care",https://www.bjordahldentalcare.com,Milbank,"South Dakota","General Dentistry"
johnsondental@milbankdentist.com,"Johnson Bryan DDS PC",http://milbankdentist.com,Milbank,"South Dakota","General Dentistry"
jared.good@mutualofomaha.com,"Mutual of Omaha",http://mutualofomaha.com,Brookings,"South Dakota","Insurance agency"
orthostaff.fuchsortho@midconetwork.com,"Fuchs Orthodontics",http://www.fuchsorthodontics.com,Mitchell,"South Dakota","Dental clinic"
oralsurgery@oralsurgery-implants.com,"Oral Surgery & Implant Specialists",https://www.oralsurgery-implants.com,"Dakota Dunes","South Dakota","Oral Surgeon"
cbailey@massdental.org,"Massa Dental Offices PC",http://massdental.org,"Hot Springs","South Dakota","General Dentistry"
fwelch@amfam.com,"Ronni Calvird Agency Inc American Family Insurance",https://agent.amfam.com,Custer,"South Dakota","Insurance agency"
david.schramm@americannational.com,"American National Insurance",https://www.americannational.com,Custer,"South Dakota","Insurance agency"
wicker.chris@principal.com,"Principal Financial Group",http://www.principal.com,"N. Sioux City","South Dakota","Insurance agency"
pioneer@valleytel.net,"Swanson Thomas G DDS",http://www.ppioneer.com,Mobridge,"South Dakota","General Dentistry"
carmen@dakfs.com,"Dakotaland Community Insurance",https://www.dakfs.com,Huron,"South Dakota","Insurance agency"
elkpoint@dentistofsiouxland.com,"James L Slattery DDS",http://www.elkpointdental.com,"Elk Point","South Dakota","General Dentistry"
cbultsmains@goldenwest.net,"Bultsma Agency",http://www.bultsmaagency.com,Plankinton,"South Dakota","Insurance agency"
lweich@krohmeragency.com,"Krohmer Agency",http://www.krohmeragency.com,Plankinton,"South Dakota","Insurance agency"
mra1@iw.net,"Missouri River Associates LLC",http://www.missouririverinsurance.com,Yankton,"South Dakota","Insurance agency"
autobodyexc@frontiernet.net,"Farm Bureau Financial Services",https://www.fbfs.com,Woonsocket,"South Dakota","Insurance agency"
kfisher@juffer.com,"Hegg Insurance",http://juffer.com,Woonsocket,"South Dakota","Insurance agency"
retail.banking@dacotahbank.com,"Dacotah Insurance",https://www.dacotahbank.com,Garretson,"South Dakota","Insurance agency"
andesstatebank@hcinet.net,"Randall Lake Insurance",https://www.andesstatebank.com,"Lake Andes","South Dakota","Insurance agency"
rob@sfwebguy.com,"Lake Andes Farmers Co-Op Co",http://www.sfwebguy.com,"Lake Andes","South Dakota","Insurance agency"
jerry@worthinginsurance.com,"Worthing Insurance Inc.",http://www.worthinginsurance.com,Worthing,"South Dakota","Insurance agency"
julieleighton@dakotahgold.com,"Dakotah Gold Insurance",http://www.dakotahgold.com,Volga,"South Dakota","Insurance agency"
