email,company,website,city,state,profession,phone,country
nextadventureinvt@outlook.com,"Next Adventure Investments LLC",http://nextadventureinvestments.com,Rochester,MN,"Investment company",15072181141,US
ibuyhousesminnesota@gmail.com,"Real Estate Investing XYZ",http://www.ibuyhousesminnesota.com,Minneapolis,MN,"Property Consultant",16513002468,US
gozowsky@gmail.com,"Imperium Investment Group",https://www.realestatepromo.com,Minneapolis,MN,"Investment service",16123148855,US
mnhomebrothers@gmail.com,"MN Home Brothers",http://www.minnesotahomebrothers.com,Eagan,MN,"Property Consultant",19523929673,US
pankoninrealty@gmail.com,"EXIT Realty Investors",http://pankoninrealty.com,Lakeville,MN,"Property Consultant",16122074755,US
landtradeinvestments@gmail.com,"218 Real Estate",https://www.cloudhomebuyers.com,Brainerd,MN,"Property Consultant",12188391707,US
ersfeld@gmail.com,"Ersfeld Real Estate Team",http://twincitiesmnhouses.com,Minneapolis,MN,"Property Consultant",16512471211,US
royalfamilyindustries@gmail.com,"Royal Family Industries",http://www.royalfamilyindustries.com,Minneapolis,MN,"Investment company",12482384349,US
lookinggoodlawn@yahoo.com,"Ultimate Home Buyers LLC",http://www.lookinggoodlawnmn.com,Sartell,MN,"Property Developer",13205669100,US
hendriegrant@hotmail.com,"Hendrie Grant Lending Inc.",https://hendriegrant.com,"St Paul",MN,"Investment service",16513873026,US
