email,company,website,city,state,profession
dentplusdental@gmail.com,"DentPlus Dental",http://dentplusdental.com,Providence,"Rhode Island",Dentist
362ives@gmail.com,"Drs Rubinstein and Ducoff - Providence",https://drsrubinsteinandducoff.com,Providence,"Rhode Island",Dentist
lightandconforti@hotmail.com,"Drs Light Conforti and Zarrella DMDs",http://www.lightandconfortidmds.com,Providence,"Rhode Island",Dentist
plumdental@gmail.com,"East Greenwich Family Dental",https://www.eastgreenwichfamilydental.com,"East Greenwich","Rhode Island",Dentist
lpeis0811@aol.com,"Peiser Steven J DDS",http://www.drpeiserperio.com,Providence,"Rhode Island",Dentist
smoothteeth@aol.com,"Millennium Family Dental",http://millenniumdentalri.com,Providence,"Rhode Island",Dentist
freydental@gmail.com,"Dr. Olga Frey",http://www.federalhilldentistry.com,Providence,"Rhode Island",Dentist
fayezbadlissi@gmail.com,"Shapiro Jeffrey B DMD",http://www.periori.com,Providence,"Rhode Island",Dentist
drjustinzumstein@hotmail.com,"Zumstein Justin Dr",http://www.drzumstein.com,Providence,"Rhode Island",Dentist
nedentalri@gmail.com,"New England Dental",https://www.nedentalri.com,Providence,"Rhode Island","Dental clinic"
daluzpainting@gmail.com,"Rhode Island Dental Surgery",http://dlpaintingpro.com,"North Providence","Rhode Island",Dentist
izziorthodontics@gmail.com,"Izzi Orthodontics",http://www.izziorthodontics.com,"North Providence","Rhode Island",Dentist
drsack.ortho@gmail.com,"Sack Steven a DDS",http://stevensackdmd.com,Providence,"Rhode Island",Dentist
adcri@yahoo.com,"Aesthetic Dental Studio of RI",https://www.smileri.com,"North Providence","Rhode Island",Dentist
riversidesmiles@outlook.com,"Riverside Smiles",http://www.riversidesmilesri.com,Riverside,"Rhode Island",Dentist
adentri250@gmail.com,"Advanced Dentistry of Rhode Island - Ryan S Lee DDS",https://advanceddentistryri.com,Riverside,"Rhode Island",Dentist
klromani@gmail.com,"Invisalign + Invisalign Teen",http://www.invisalign-ri.com,Chepachet,"Rhode Island",Orthodontist
geoffparrillo@aol.com,"Dr. Geoffrey M. Parrillo",http://www.cranstonfamilydentistry.com,Cranston,"Rhode Island",Dentist
cjbrislin@yahoo.com,"Lindsay Brislin Dentistry",http://lindsaybrislindentistry.com,Pawtucket,"Rhode Island",Dentist
amitmehradmdllc@gmail.com,"PHENIX DENTAL LLC- Dr. AMIT MEHRA",http://phenixdentalri.com,Cranston,"Rhode Island",Dentist
emmanuelfriasdds@hotmail.com,"Blackstone Family Dentistry",http://www.blackstonedental.com,"Central Falls","Rhode Island","Dental clinic"
greenville1505@gmail.com,"McGuirk Patrick J Dr- Your Dentist in Greenville RI",http://www.drmcguirk.com,Greenville,"Rhode Island",Dentist
cfcdentist@gmail.com,"Cranston Cosmetic Dentistry",http://www.cranstoncosmeticdentistry.com,Cranston,"Rhode Island",Dentist
pediatricdentalcareri@gmail.com,"Pediatric Dental Care of Rhode Island",http://pedodentalcareofri.com,Warwick,"Rhode Island","Paediatric Dentist"
cranstondentaloc@gmail.com,"Cranston Family Dental Omar Chahbandar DMD",http://www.cranstonfamilydental.info,Cranston,"Rhode Island","Cosmetic dentist"
alsawaf@msn.com,"Family Dental Center-Greenville",http://www.smilewider.com,Greenville,"Rhode Island",Dentist
drrenauddentist@gmail.com,"David L Renaud DDS Ltd",http://drrenaudri.com,"East Providence","Rhode Island",Dentist
ganim.dds@gmail.com,"Dr. Dimitri G. Ganim DDS",http://www.drganim.com,Pawtucket,"Rhode Island",Dentist
bebrinandcugine@gmail.com,"William R Bebrin DMD",https://www.acornorthodontics.com,Cranston,"Rhode Island",Orthodontist
mgooding1422@gmail.com,"Dr. Mia Gooding",https://www.goodingdentalhealth.com,Warwick,"Rhode Island",Dentist
eagaty@outlook.com,"Dr. Burton Ogata and Associates",http://www.pawtucketfamilydentistry.com,Pawtucket,"Rhode Island",Dentist
fronttooth@hotmail.com,"Family & Cosmetic Dentistry",https://www.cumberlandridentistry.com,Cumberland,"Rhode Island","Cosmetic dentist"
platsr@gmail.com,"Caress Dental Inc",http://dentistinri.com,Providence,"Rhode Island",Dentist
north.pamir@gmail.com,"Eastern Dental Lab Company Inc",https://fr.yelp.ca,Providence,"Rhode Island",Dentist
saintjoes@aol.com,"DR. PETER MACGILLIVRAY",https://www.northprovidence.areaconnect.com,"NORTH PROVIDENCE","Rhode Island","Dental clinic"
drvarone@gmail.com,"Robert J. Varone DDS Ltd",https://www.drvarone.com,Warwick,"Rhode Island",Dentist
dr.acoletti@gmail.com,"Warwick RI Dentist",https://warwickridentist.com,Warwick,"Rhode Island",Dentist
ebdxray@gmail.com,"East Bay Dental Associates",http://www.eastbaydentalri.com,Warren,"Rhode Island",Dentist
carlskinner@hotmail.com,"Pezzullo David A",http://health-careservices.com,Providence,"Rhode Island",Periodontist
healthyteethri@gmail.com,"Jamie Italiane-DeCubellis DDS",http://www.healthyteethri.com,Coventry,"Rhode Island",Dentists
darosadds@hotmail.com,"Darosa Paulo DDS",http://www.darosadental.com,Cumberland,"Rhode Island","General Dentistry"
ustcomplex@gmail.com,"Levin Milton Dent",http://www.ustcomplex.com,Providence,"Rhode Island","General Dentistry"
dentalrhodeisland@gmail.com,"Dr. Dawn T. Gallucci",https://dentalri.org,Cranston,"Rhode Island",Prosthodontist
dpolitellidds@gmail.com,"Politelli Family Dental",https://politellidental.com,Warwick,"Rhode Island",Dentist
whiteobsession1@gmail.com,"White Obsession",http://www.whiteobsessionteeth.com,Johnston,"Rhode Island","Teeth whitening service"
zbarkin1@aol.com,"Richard A. Barkin DDS",http://www.thegentledentistri.com,"West Warwick","Rhode Island",Dentist
srperio1@gmail.com,"Bouffard Robert DDS",https://southriverperiodontics.com,Barrington,"Rhode Island",Dentist
asarodental@gmail.com,"Dr. Matthew R. Asaro DMD",http://www.rismilemaker.com,Barrington,"Rhode Island",Dentist
baystatedentalinc@gmail.com,"Bayside Dental",http://www.baysidedentalinc.com,Bristol,"Rhode Island",Dentist
ridsmdoc@gmail.com,"Rhode Island Dental Sleep Medicine",http://www.ridsm.com,"West Warwick","Rhode Island","Dental clinic"
silversmithorthodontics@gmail.com,"Silversmith Orthodontics",https://silversmithorthodontics.com,"North Kingstown","Rhode Island",Orthodontists
pfdpllc@aol.com,"Portsmouth Family Dental",https://www.portsmouthfamilydental.com,Portsmouth,"Rhode Island",Dentists
wickforddental8806@gmail.com,"Wickford Dental Associates",http://www.wickforddental.com,"Ste 104","Rhode Island",Dentist
jaffeorthodontics@gmail.com,"Jaffe Orthodontics",http://www.jaffeorthodontics.com,Barrington,"Rhode Island",Orthodontists
pfransson254@gmail.com,"Dr. Anthony R Petito",http://www.franssonlandscapes.com,"North Kingstown","Rhode Island",Dentist
irm682@yahoo.com,"Dr. Richard C. Wood Sr DMD",http://www.holisticdentalnetwork.com,Riverside,"Rhode Island",Dentist
ernieviolet@gmail.com,"Dr. Ernest M. Violet DMD",http://violetdental.com,Newport,"Rhode Island",Dentist
