email,company,website,city,state,profession,phone,country
kari@karipaget.com,1031Analysis,https://karipaget.exprealty.com,Boise,Idaho,"Property Investment",12089181736,USA
investors@galenafund.com,"Galena Equity Partners",https://galenapartners.com,Boise,Idaho,"Investment service",18774248282,USA
tyler@tylerbuysboisehomes.com,"Boise House Buyers",https://www.theboisehousebuyers.com,Boise,Idaho,"Property Consultant",12083141350,USA
seth@boiserealestateguy.com,"Boise Real Estate Guy",http://www.boiserealestateguy.com,Boise,Idaho,"Property Consultant",12085152165,USA
lindsayjohnson@alturas.com,"Alturas Capital Partners",http://www.alturas.com,Eagle,Idaho,"Property Investment",12082422565,USA
sami@retailwest.com,"Retail West Properties",https://retailwest.com,Boise,Idaho,"Property Developer",12083310110,USA
wmartin@nwrecc.org,"Northwest Real Estate",https://www.nwrecc.org,Boise,Idaho,"Property Developer",12083759407,USA
john@broadleafinvestments.com,"BroadLeaf Investments LLC",http://broadleafinvestments.com,Nampa,Idaho,"Investment service",12098787817,USA
garren@agproconsulting.net,"Ag Pro Consulting LLC",http://www.agproconsulting.net,Caldwell,Idaho,"Property Consultant",12085461194,USA
dferrell@cisinvest.com,"Continental Investors Services",http://www.cisinvest.com,Caldwell,Idaho,"Investment service",12084591100,USA
yourlifeline@pfdpropertysolutions.com,"PFD Property Solutions LLC",http://www.pfdpropertysolutions.com,Wilder,Idaho,"Property Developer",12084829929,USA
tbobo@grossmancompany.com,"Eagle River",https://www.eagleriveridaho.com,Eagle,Idaho,"Property Developer",12089384270,USA
gary@1031ex.com,"1031 Exchange Place",https://1031ex.com,Boise,Idaho,"Property Consultant",18008721031,USA
cs@securedinvestmentcorp.com,"Lee Arnold System of Real Estate Investing",https://leearnoldsystem.com,"Coeur dAlene",Idaho,"Property Consultant",18003419918,USA
liza.kunkel@greystar.com,Greystar,https://www.greystar.com,Boise,Idaho,"Property Developer",12083636700,USA
tlytle@brightoncorp.com,"Brighton Corporation",http://www.brightoncorp.com,Meridian,Idaho,"Property Developer",12083784000,USA
snclientserv@stifel.com,Stifel,http://www.stifel.com,"Idaho Falls",Idaho,"Investment service",12085246900,USA
trenton@centennialwm.com,"Centennial Wealth Management",https://centennialwealthmanagement.com,"Idaho Falls",Idaho,"Investment service",12086121012,USA
tiffandali@endurancehi.com,"Endurance Home Investments LLC",http://www.endurancehomeinvestments.com,Pocatello,Idaho,"Investment company",12083377333,USA
luke@lukestallings.com,"Real Estate Services by Luke Stallings @ Edge Real Estate",http://www.lukestallings.com,"Idaho Falls",Idaho,"Property Consultant",12086813009,USA
brady@bradybuyshouses.com,"Brady Buys Houses",http://www.bradybuyshouses.com,"Idaho Falls",Idaho,"Property Consultant",12082985422,USA
carmen@trimpwm.com,"Trimp Wealth Management",http://www.trimpwm.com,"Idaho Falls",Idaho,"Investment service",12085420161,USA
kathy@nwlandlifestyle.com,"Northwest Rural Properties",http://www.nwruralproperties.com,Moscow,Idaho,"Property Consultant",12088834488,USA
warranty@nbhomes.co,"Pheasant Meadows",http://www.nbhomes.co,Nampa,Idaho,"Property Developer",12082813600,USA
leon.baker@academymortgage.com,"Tyler Aldridge - Team Realty",http://www.buyhomesinidaho.com,Nampa,Idaho,"Property Consultant",12089894916,USA
centralservicing@northwestfcs.com,"Northwest Farm Credit Services",https://www.northwestfcs.com,"Twin Falls",Idaho,"Financial institution",12087321000,USA
